Date,DKNG_LogReturn,FLUT_LogReturn,MGM_LogReturn
2020-07-28,-0.013908048152152986,0.11944003686401299,0.029636526449689237
2020-07-29,0.0357382988953727,0.04531519621204249,0.05307644358536435
2020-07-30,-0.031128672673673047,-0.03785958245561432,0.02371643575729906
2020-07-31,-0.0415228987592557,-0.014100156475096796,-0.033611564013303424
2020-08-03,-0.012815832617437803,0.016529301951210506,0.014193588379532931
2020-08-04,0.0033328498292545306,-0.009884759232541973,0.024214235173994417
2020-08-05,-0.01554678871665255,0.006600684031352093,0.0
2020-08-06,0.03323575622074198,0.011447385840350967,0.09900047112497108
2020-08-07,0.012990989189522592,0.008097210232619303,0.03041044875550487
2020-08-10,-0.07553054508950388,-0.01298719552681119,0.12898878426071633
2020-08-11,0.013511605238330832,0.03468551945559369,-0.006952424988657036
2020-08-12,0.05169897609024103,-0.0025284078210623005,-0.017359196371342502
2020-08-13,0.06622271570267846,0.0372713947972316,0.009889460095239942
2020-08-14,-0.0611968909298319,-0.04362062247589041,0.02178507114168311
2020-08-17,0.02245320907434721,0.0063492276786587445,-0.0199124665644251
2020-08-18,0.07041435704209063,0.012578782206860185,-0.020317042636016882
2020-08-19,-0.02558655183838385,-0.07351197130255248,-0.002389576338129958
2020-08-20,0.001377579414864564,0.05458396141703359,-0.0033551022487805227
2020-08-21,-0.032743883663507486,0.012658396871923465,0.01571850295848288
2020-08-24,0.018602560692544602,0.002512525845320087,0.051127968262988245
2020-08-25,0.08687173824731974,0.011539227610330306,-0.008115697985194693
2020-08-26,-0.005133500951316399,0.0077220460939103185,-0.0045369491306626545
2020-08-27,0.005133500951316482,-0.009273636785329215,0.0366110455099135
2020-08-28,-0.07273041527635678,0.0396386531980801,0.045004345017254914
2020-08-31,-0.026787290300159524,-0.00905522982599995,-0.058688027096334174
2020-09-01,0.0434429820975837,-0.03213742523881441,0.011928577572267994
2020-09-02,0.07735212501029633,-0.01283475481509347,0.040874579325249495
2020-09-03,-0.04171005073936195,-0.05971921547189422,-0.02778539833541441
2020-09-04,-0.033748398754809734,-0.013468217050866593,0.019318197024461838
2020-09-08,0.0002701884021287686,-0.019856823845559497,-0.014992852018493642
2020-09-09,0.08714653828992862,0.023240921829799966,-0.0024633640650634473
2020-09-10,0.05211019195737329,0.017415082129669558,-0.01175210176889984
2020-09-11,-0.025715746368205807,0.017769449891079737,-0.004827670081927407
2020-09-14,0.15930586199388858,0.009349518835758956,0.014413814196186888
2020-09-15,-0.008468497492210555,0.041054618132946114,0.02906190153624878
2020-09-16,0.05684722172746833,-0.004507000183498799,-0.031232560748667773
2020-09-17,0.0399515747719275,0.015762978381956692,-0.021525179823523494
2020-09-18,0.04203381509932405,-0.025152718731795677,-0.022452660737587372
2020-09-21,-0.0730114143698798,-0.038629652972849725,-0.043152074659359975
2020-09-22,0.046484645596012515,-0.027133904116419708,0.024819782598768447
2020-09-23,-0.07345218353527061,0.015793451779988654,-0.011162997046859923
2020-09-24,0.008938400340462373,0.008230499136515444,-0.008926482506197552
2020-09-25,0.05051187387845999,0.07574597415796018,0.04204827810279924
2020-09-28,0.06724918509829757,-0.01794115794402948,0.023698818337803764
2020-09-29,-0.020421515867698685,-0.01449411780912435,-0.041043006791128225
2020-09-30,0.054123846160274075,-0.0005024925142773646,0.0013803285296978573
2020-10-01,0.04956681485831287,-0.010547343672307655,0.003213259670570735
2020-10-02,0.031050929257816058,0.0031695747612790395,-0.007359798118823614
2020-10-05,-0.05197018504368874,0.018809331957496293,-0.005091255934420376
2020-10-06,-0.06428532785294232,0.007487468467530198,-0.02347560313633345
2020-10-07,-0.06268507059907116,-0.004386690789281994,0.021152670018748897
2020-10-08,-0.042127628964837474,0.017310648090434845,0.019802576814467922
2020-10-09,-0.04623137126832035,0.029265638382582938,-0.026335661779860988
2020-10-12,0.035811487423936084,-0.0011827142126556052,0.001870967731897298
2020-10-13,0.011397290556726617,0.0,-0.020298026456414407
2020-10-14,-0.07335673599693948,-0.007722064291631439,0.005706149965284095
2020-10-15,-0.055329610927177135,0.01067627618906306,0.0033135601045680796
2020-10-16,-0.01477528214083974,0.014438019618620006,0.0037735299266905826
2020-10-19,0.005398161401698381,-0.014438019618620032,-0.020933244057085312
2020-10-20,-0.04707568846780276,-0.00888894741724604,0.028905203717006847
2020-10-21,-0.024516253326723005,-0.010531419008766236,0.0
2020-10-22,0.03550668845690982,-0.013017524925121576,0.05497636781049451
2020-10-23,-0.006064826530994094,0.02438192660775968,0.03219075937280993
2020-10-26,-0.0740360569680236,-0.038745028696120815,-0.054091071612836404
2020-10-27,-0.025259612444610967,0.0002225130065862573,-0.05050858352533734
2020-10-28,-0.014313822022642638,-0.03962871476830742,-0.0457058706882717
2020-10-29,-0.020657582812056666,0.10084874519416426,0.05751777423506657
2020-10-30,-0.05415635167158261,0.0026128448729177555,-0.03440377968616928
2020-11-02,0.008998926938865576,-0.026143342283111763,0.019259204437779374
2020-11-03,0.047829855201224,0.014478001276529772,0.036520871190168024
2020-11-04,0.051746832009325124,0.04334156961229648,-0.014355281959368913
2020-11-05,0.08661004108878878,0.0105064387552537,0.018484697602456576
2020-11-06,-0.01663773814295926,0.02348779862490171,0.00820793779138858
2020-11-09,-0.019566353102243302,0.0,0.13885325614764724
2020-11-10,-0.02785421662855961,-0.07464066408470535,-0.020767573786338086
2020-11-11,0.03122201848085651,0.051263983441682835,-0.03281660036458336
2020-11-12,-0.009410116308259539,0.0,-0.01216725981168255
2020-11-13,0.03782113636066695,-0.0019473693604246975,0.08919008383498243
2020-11-16,-0.002571010198357405,-0.02349866147625411,0.023278975008126417
2020-11-17,0.08691388453651307,-0.04866188912124478,-0.003400739738278595
2020-11-18,0.022696905678080668,0.023370369431365282,0.018376733514237607
2020-11-19,0.03381764295088253,-0.004983191427127673,0.012188465063436767
2020-11-20,-0.022348447518859293,0.01197620919592725,-0.03854549979684329
2020-11-23,-0.004155434328314057,-0.018343700601956375,-0.002291790732374713
2020-11-24,-0.0029190886516488692,0.0,0.08429903728041112
2020-11-25,0.04770574703894781,0.04724829174273382,-0.002111358322358953
2020-11-27,0.048951323707574525,0.027818205476530605,0.008069011213832675
2020-11-30,-0.007420819657647809,0.023695066752642897,-0.013012378907823762
2020-12-01,-0.030640400461049214,-0.026222299843434663,0.019629049196272366
2020-12-02,0.006281915111535468,-0.007304228604547181,0.018570162300711696
2020-12-03,-0.020562153912485684,0.06194746283435297,0.01890009186909228
2020-12-04,-0.01631294581843072,0.033293728099463626,0.026721180905848452
2020-12-07,-0.02716774807944386,0.007528266420791588,-0.029399348932329643
2020-12-08,0.05913847294846302,-0.015113637810048184,0.002009346043301782
2020-12-09,-0.03828506253329911,-0.0008125313447091344,0.0017718442635005268
2020-12-10,0.023625571198050043,-0.006830817967858883,0.032531128750142226
2020-12-11,-0.00039921073606798786,0.0025542798050967007,-0.024547029942924212
2020-12-14,0.009734887027178877,0.013530488332891213,-0.022450277071137458
2020-12-15,-0.0015829411616646168,0.028873953831065887,0.04148594834470826
2020-12-16,0.06330011670539379,0.024968087096847932,0.007126665957410894
2020-12-17,0.025689514117708603,-0.003152936526511244,0.004508954908521702
2020-12-18,-0.023832460880023703,-0.01489505405975578,0.017519070303162288
2020-12-21,-0.010443984609859147,-0.03614641556127638,-0.03797117242374674
2020-12-22,-0.01777990116771107,-0.007480126769385656,-0.00460214806474275
2020-12-23,0.02803830017270481,0.03805032156791589,0.020545295276805663
2020-12-24,-0.03358803998565108,-0.011246524862716593,-0.007777058961009307
2020-12-28,-0.06235326112930218,0.00995152320326389,0.017733911440119012
2020-12-29,-0.017513551106627664,0.003660772849681156,-0.016758573534092845
2020-12-30,0.017309316164669963,0.015710292906318486,0.013557368689354695
2020-12-31,-0.05005755164435244,-0.012548456848219244,0.010207457075080086
2021-01-04,-0.03719529022050488,0.016139124978947938,-0.059157834524189525
2021-01-05,0.058866000660756944,0.013622419880239631,0.02197889414605244
2021-01-06,0.02930568692877105,0.025782099842998823,0.026650914771597606
2021-01-07,0.01569417178075817,-0.012296200965160235,-0.01877689679843344
2021-01-08,0.043831316513382367,-0.0011634672632980698,0.024533170056132245
2021-01-11,0.030305321027438586,-0.009685906665968608,-0.01834331424974905
2021-01-12,-0.003925588528716398,-0.00014106120092012553,-0.016372310703241563
2021-01-13,0.022959750879284015,-0.015878948964739355,-0.008287657652673447
2021-01-14,0.005294345599937734,-0.029528683901826256,0.007957562563007267
2021-01-15,-0.02246453183711372,-0.008202455426292821,-0.01597914834215132
2021-01-19,-0.045917196471064084,-0.022833775966629062,0.02420151248097467
2021-01-20,0.036186572302224516,0.012309722718620825,0.0172108713547308
2021-01-21,0.007120154909788968,-0.0009280154929061099,0.015018802057742132
2021-01-22,-0.019418134735546187,-0.01519607930118528,-0.004450131570505668
2021-01-25,-0.02388859247646737,-0.019552992790168918,-0.04595901570134338
2021-01-26,0.052598747000197336,0.0034236140209273516,-0.013093915657989527
2021-01-27,0.003877030258853038,-0.036170120633607215,-0.04245684118780585
2021-01-28,0.03441117743565135,0.01640167667582271,0.04144252418339982
2021-01-29,-0.037363751011422086,-0.014926288300153056,-0.03441503257796771
2021-02-01,0.009747181157644764,0.018669295354675923,0.024556080171520105
2021-02-02,0.08201174491297691,0.01192614844032775,0.04574321586502247
2021-02-03,0.013398278199886265,0.0030111988405132537,0.008126024574315606
2021-02-04,0.04949495976656568,-0.009898460224225566,0.05019214247149734
2021-02-05,0.011178563878681018,0.033465156294546695,0.053062005322974434
2021-02-08,-0.030199334177920516,-0.002281065212938386,0.038659009756123
2021-02-09,0.0025785645949130817,0.014709842273104703,0.006160684958892881
2021-02-10,0.009291928688325271,-0.024603856191292083,0.0179837901658252
2021-02-11,-0.05776832445431488,0.0019968742153698015,-0.03260713537501112
2021-02-12,0.03126815673666526,-0.0030738042280455324,0.017689566251460495
2021-02-16,-0.009377377201100394,0.004683773217128381,-0.026510122168375526
2021-02-17,-0.027481611861921627,-0.016814472304414945,-0.0008578196236796586
2021-02-18,-0.009902792793359736,-0.00991662182076024,0.002285776852754706
2021-02-19,0.04413840196174186,-0.016393761489729455,0.03862759628378515
2021-02-22,-0.008905087227736575,0.05548336771535853,0.0297562090606288
2021-02-23,-0.0016578000253510334,-0.01499200700632418,0.05370248472508206
2021-02-24,0.00016587841757613708,0.014992007006324108,-0.024547559175299227
2021-02-25,-0.041838558658110314,-0.03021219958535339,-0.051252402959297526
2021-02-26,0.062363046063610324,-0.001821288901822492,0.029267899115320847
2021-03-01,0.1105154545261879,0.0458095360312942,0.01340527649891764
2021-03-02,-0.0020393217051155503,-0.00503751529388744,0.006246737061156162
2021-03-03,-0.0421413026764434,0.023937417013142597,0.007496646014416982
2021-03-04,-0.06017795599140592,0.018980430683583488,-0.040468164716036356
2021-03-05,-0.039369316850709685,-0.018224016203888634,-0.004030529372175581
2021-03-08,0.016330966821037397,-0.022146977511401794,0.018936413667779397
2021-03-09,0.027711646974245555,0.01990041127511817,-0.009744112862234002
2021-03-10,0.10794559684122787,0.026392872695726533,0.0037282476139410916
2021-03-11,0.032934128689851946,0.04538300584781775,0.04088580022136173
2021-03-12,0.0019531170976094536,0.006214981931834538,-0.005372893471915342
2021-03-15,-0.0573633948799202,0.06935462263801023,0.049547250554773346
2021-03-16,-0.009044477298650664,-0.009326040183924926,-0.02596894154367297
2021-03-17,0.05095814826709642,0.0005109219087369314,0.0325390776303958
2021-03-18,-0.04398222059813575,0.0010636262227076841,-0.04261243463401221
2021-03-19,0.06263243915779573,-0.021099567693486726,0.013075406203909436
2021-03-22,-0.0036186835305834757,0.03934433546180574,-0.025298476993832714
2021-03-23,-0.027852245055857455,-0.04443849339117489,-0.044265541707846
2021-03-24,-0.045762535348432366,-0.023161069954913016,-0.011853533437882887
2021-03-25,-0.011623599137415423,-0.0071509791108680665,0.028321496702435025
2021-03-26,-0.034917839861357845,0.03135914786623265,-0.007403590958375104
2021-03-29,-0.08872807850795215,-0.05062111416043724,-0.013896471976435766
2021-03-30,0.04698849632699378,0.003617176395721355,0.027864220500865403
2021-03-31,0.005395285320355692,-0.013250124266027565,-0.005774268228588352
2021-04-01,0.024959015613849403,-0.0042234471039780995,0.04402831417931769
2021-04-05,-0.003983751515824369,0.020918224119113774,0.04914981131045337
2021-04-06,0.01850876480075348,-0.009449839527281968,-0.004325686651309285
2021-04-07,-0.027168230558116378,-0.016176882695505528,-0.010410592677104856
2021-04-08,-0.015909418939752392,0.0011441821700611421,0.02523260264442028
2021-04-09,0.019446419701210416,-0.012895198705579964,-0.008819081127739978
2021-04-12,-0.07116185142899552,-0.011412362862287405,-0.014711401186833999
2021-04-13,0.020636920566141456,0.004294895093423317,-0.0041386644901206734
2021-04-14,-0.006095525171768501,0.0036124885600173793,0.006565157649323092
2021-04-15,-0.02406443931421798,-0.000047422395521160793,-0.03879425753594708
2021-04-16,0.008661062351362962,0.02691795056057972,0.014259280394197991
2021-04-19,-0.02267669539164202,-0.03048301672507588,-0.012748520726849694
2021-04-20,-0.017261772607749973,-0.02409755157906053,-0.005044220084880862
2021-04-21,0.053641992624532266,-0.007835525531400538,0.04087275105286944
2021-04-22,-0.02777238697581436,0.005026721369529217,-0.010982645484222897
2021-04-23,0.016480567076689327,0.040386545972820743,0.01847862396127297
2021-04-26,0.018918342235970723,0.010050307178305016,-0.0009638992981291318
2021-04-27,-0.0016897346637110725,0.020714204387563235,0.017449773549033838
2021-04-28,0.009426051276920236,-0.0022805026987252177,-0.004274324201117642
2021-04-29,-0.03807544155566023,-0.027779564107075706,-0.038821265017222245
2021-04-30,-0.014020545908518506,-0.0382334340675569,0.007394814338271482
2021-05-03,0.00738533297805264,0.007241680759219348,0.013173889052723906
2021-05-04,-0.01678337670395993,-0.0343859090556638,-0.018344474003566338
2021-05-05,0.0008903791247859336,0.017291475696363703,0.030150731223225893
2021-05-06,-0.07943474549096859,-0.002288352818253262,-0.07044830778552864
2021-05-07,-0.06921316792340636,0.012092352914874106,0.0256259521916742
2021-05-10,-0.06572326524903246,-0.010937626287557336,-0.01158980285340599
2021-05-11,-0.029772805760102935,-0.062378187482630916,-0.017898729942320325
2021-05-12,-0.04413158601663912,-0.04568747829142461,-0.042694136284858374
2021-05-13,-0.026957081203608024,-0.022279287275928178,0.008846118014804026
2021-05-14,0.09088686373278915,0.016769631464958606,0.042837477068774076
2021-05-17,-0.03122428104122386,-0.02234729869199666,-0.009247390355514851
2021-05-18,0.017316498928305245,0.0,0.0186634698431456
2021-05-19,-0.01892661307215151,-0.05129333068559242,-0.005078707451432615
2021-05-20,0.025007038372226717,0.04616150820908719,0.015911457583964922
2021-05-21,0.002018620189459253,0.038468242744096943,-0.005275802720049418
2021-05-24,0.06987379265922836,0.018408716665886758,0.050108762740167304
2021-05-25,0.011632818460749199,0.0017688308432600981,0.011197206217910417
2021-05-26,0.021251329888980392,0.01946338995041706,0.015281849365278759
2021-05-27,0.018826961769887504,-0.006904017474874318,0.02146647958297156
2021-05-28,-0.008968684984072104,-0.021867247747785704,-0.021233101067294043
2021-06-01,-0.007636714492604225,0.0013504390978715467,0.012056486721503583
2021-06-02,0.027851442425372148,-0.0013504390978714624,-0.003694284526745515
2021-06-03,-0.025031146612179866,-0.014976454189557249,-0.01585477170017849
2021-06-04,0.012395255480033757,0.03193983091694223,0.005157132927439995
2021-06-07,0.06126716378661733,-0.0008772389757606609,0.014852838657738683
2021-06-08,0.03290437377605084,0.03642941369070543,0.017129667868402833
2021-06-09,-0.014939241293075538,0.02539601624453356,-0.014071432107089022
2021-06-10,-0.015352155920774038,-0.02398660404539293,-0.020184088764627538
2021-06-11,-0.009551568672126224,-0.019654126736725973,0.012575918920305604
2021-06-14,-0.04858319482961861,0.01065085048676715,-0.023177834282237415
2021-06-15,-0.042576806359625324,-0.02088848794735542,0.00047347225538689166
2021-06-16,0.006165310377803832,0.010185431830490034,-0.003319839046542886
2021-06-17,0.007958400970662185,-0.01018543183049011,-0.017491772047974526
2021-06-18,-0.023443380122327915,-0.010610179112015571,-0.012404326669128945
2021-06-21,0.019370039227792887,0.01382400980358763,0.029658558041679165
2021-06-22,0.023397595172015364,0.022829307844447703,0.004976813816463597
2021-06-23,0.007349301863187267,0.015306421282675507,0.01919987892342608
2021-06-24,0.010434243563141208,0.006309169193264756,0.021565514050010837
2021-06-25,0.011875868152640552,-0.02433912605250496,-0.003865904341953417
2021-06-28,0.019927866636365067,-0.025961612422293973,-0.03477397304195174
2021-06-29,-0.012984721657288542,-0.01869213301215252,-0.004729367528763145
2021-06-30,0.0026871300957662866,-0.02116578992627153,0.01084416114715492
2021-07-01,-0.007117447399577131,0.031222864301543467,0.020193368664212952
2021-07-02,-0.010089345729125156,-0.0073652827095605725,-0.006223445328192341
2021-07-06,0.0040868578482162925,0.005361943141385373,-0.04734593448435111
2021-07-07,-0.05468244921211125,-0.018376365505602097,-0.021812110339022122
2021-07-08,-0.010102172026639461,-0.030106393557682493,-0.0012395283923659582
2021-07-09,0.017052325761073843,0.010330993098908309,0.031500356603787624
2021-07-12,0.0014249304156401638,-0.03246580124957711,-0.0016838957190834325
2021-07-13,-0.029520160166816328,-0.012996572827180248,-0.021417152199859124
2021-07-14,-0.062236566944136006,0.004553591427728582,-0.01686985924290825
2021-07-15,-0.0004459554712257683,-0.03405425582442646,-0.019452365396435686
2021-07-16,-0.02347209729122162,0.0,-0.03293437736303127
2021-07-19,0.01967274127482419,-0.02731581064696298,-0.034874808988957944
2021-07-20,0.025642427369676205,-0.003266861334886726,0.046929388336365965
2021-07-21,0.06464766635009307,0.041806836962235146,0.03757650547357313
2021-07-22,0.00733799868859339,0.05816782844361456,-0.015931652214956727
2021-07-23,0.001826116960410093,-0.015936378295386622,-0.012053077813627308
2021-07-26,-0.0022323826002606647,-0.041018331652783305,0.011032906493870431
2021-07-27,-0.009184690655732412,0.03398912337183005,-0.02978338843551753
2021-07-28,0.03782388171249832,-0.012574756616635738,0.009419237592905477
2021-07-29,-0.017125081778766118,-0.0022311094007024792,-0.006007655589019261
2021-07-30,-0.02625038109842916,0.003677241250702058,-0.016909237731588873
2021-08-02,0.010256500167189061,-0.029327615094520063,-0.004272263467073145
2021-08-03,-0.012527129918575039,-0.00926903371660671,-0.01130270033160952
2021-08-04,0.00576961803147614,0.04430291218369506,0.008623262752840786
2021-08-05,0.03651442294121145,-0.018504558648443397,0.06240645172603811
2021-08-06,0.021750649049522217,0.033931824606764055,0.0035228387832337005
2021-08-09,0.014815094484266723,0.012960682012087008,-0.015186378214295325
2021-08-10,-0.007283932291718505,0.07530438306413058,0.01292314873226578
2021-08-11,0.0038402651502931124,0.00444606330799051,0.020927521243062526
2021-08-12,0.04551774178351279,0.003501510716917893,0.0036913230738961572
2021-08-13,-0.020535373438654445,0.012565965808194718,-0.007396605847884218
2021-08-16,-0.01963069691514617,-0.022692067417829618,-0.02480399763479991
2021-08-17,-0.0260707722647059,-0.009285886311435074,-0.03853081793872223
2021-08-18,0.019184734749709033,-0.00420170284823771,0.018545604635521983
2021-08-19,-0.010806696484165856,-0.013058557975803688,-0.025689423694884396
2021-08-20,0.0090777525253271,-0.0059364843849282565,0.019458929503017773
2021-08-23,0.02487551407405193,-0.007673204721429295,0.02874938511921467
2021-08-24,0.05739805571455695,0.0209943019817353,0.03456771370932638
2021-08-25,0.06246668190339298,0.0463106839750714,0.029385435236457848
2021-08-26,-0.03814991710822687,-0.01594412628427401,-0.00356668447473557
2021-08-27,0.03648487693488187,0.0063979744796596365,0.03142106614541313
2021-08-30,-0.012745407016395493,-0.010514281079306936,-0.015352660888284337
2021-08-31,0.0006748931455491856,0.0028317849072906245,-0.000938107825524355
2021-09-01,0.015397763109996994,0.012213030995277957,-0.009903407241209835
2021-09-02,0.01418230596710937,-0.006138982996062357,0.00849472786003092
2021-09-03,-0.0008190554475097471,0.016798613666775986,-0.0004700908278531937
2021-09-07,0.0410972974914943,0.027752058624487905,0.020935679977967307
2021-09-08,-0.002992873614320621,-0.03069612035489867,-0.02328918484057914
2021-09-09,0.004407354602857873,0.01294414506499404,0.007582362555906515
2021-09-10,-0.01918712807330403,0.006595128781870204,-0.011052287536598721
2021-09-13,-0.03254436298849705,-0.01684651530732888,0.018972308817459777
2021-09-14,-0.023597444485473396,0.007411500529350546,-0.04000065082693168
2021-09-15,0.013289806493009737,0.007059855473859404,-0.025187722960498087
2021-09-16,0.0021701213194947784,0.04021104514952035,0.022527929599609153
2021-09-17,0.0074756881174375695,-0.00267807530570248,0.005794225410571908
2021-09-20,-0.05826887781853523,-0.04424360063402099,-0.006278719663329596
2021-09-21,-0.07710841174227832,0.044434417397688754,-0.017842397767685824
2021-09-22,-0.002656536431786128,0.03372661949755198,0.05912937451761878
2021-09-23,-0.01686188751500728,-0.010455785601486708,0.037189255840595146
2021-09-24,-0.008149019901054424,-0.00891890594579444,-0.0006721075337745307
2021-09-27,0.0011681768828593886,-0.026398794221700224,0.010478248970831635
2021-09-28,-0.028821558502693093,-0.01753579299023376,-0.0046681563698090815
2021-09-29,-0.0327764833137549,-0.006309785182886271,-0.02321757103766806
2021-09-30,-0.00331674947862314,-0.02108918900522812,-0.016092188442757546
2021-10-01,0.04863197916799944,0.010050335853501506,0.03886400616632883
2021-10-04,-0.04242208050426627,-0.011946071018400556,-0.00783280565446832
2021-10-05,0.01698254279564246,0.001542100298920854,0.01005950303695392
2021-10-06,-0.006105009379688799,-0.01897331342105601,-0.0071430572742729685
2021-10-07,0.0077267007239674905,0.04952302572421043,0.0029081353173118596
2021-10-08,-0.030018682925722087,-0.049940232913628334,-0.007623461285751129
2021-10-11,0.020044089004979518,-0.020446741151787042,-0.00022523807295557935
2021-10-12,0.0012266932386935593,0.02106985518146081,0.091784004338723
2021-10-13,0.017821473754648865,-0.00015444579639217897,-0.011152511147219744
2021-10-14,-0.009276111746027155,0.009378200853197797,0.006004710853217994
2021-10-15,-0.02627406365198791,0.020747320709948603,-0.010166927931276557
2021-10-18,0.011785511685979445,-0.008327964887265922,0.006029601383433356
2021-10-19,0.0038978123703131973,-0.0010080492118943127,-0.016090467835950435
2021-10-20,0.005105698811546457,-0.0053090911893672234,-0.0084622373380333
2021-10-21,-0.0034690777888921904,-0.011216008127290001,0.021438537245457082
